route_id,start_time,end_time,start_hour,end_hour,start_stop,end_stop,start_stop_id,end_stop_id,start_lat,start_lon,end_lat,end_lon,duration,distance,duration_minutes
10,2024-07-24 07:19:01,2024-07-24 07:22:36,7,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,3.5833333333333335,1.3487946268033537,0.059722222222222225
10,2024-07-24 07:22:36,2024-07-24 07:26:10,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.566666666666667,1.4913432233154422,0.059444444444444446
10,2024-07-24 07:26:10,2024-07-24 07:27:41,7,7,SMA 8,SMA Dempo,BT04,BT06,-7.95658,112.61276,-7.9725,112.6218,1.5166666666666666,2.0232108549200403,0.025277777777777777
10,2024-07-24 07:27:41,2024-07-24 07:33:53,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.2,1.369535376459733,0.10333333333333333
10,2024-07-25 07:03:43,2024-07-25 07:05:00,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2833333333333334,0.9140332362197978,0.02138888888888889
10,2024-07-25 07:12:38,2024-07-25 07:14:27,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.8166666666666667,0.9140332362197978,0.03027777777777778
10,2024-07-25 07:14:27,2024-07-25 07:18:17,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.8333333333333335,1.4913432233154422,0.0638888888888889
10,2024-07-25 07:18:17,2024-07-25 07:27:42,7,7,SMA 8,SMA Dempo,BT04,BT06,-7.95658,112.61276,-7.9725,112.6218,9.416666666666666,2.0232108549200403,0.15694444444444444
10,2024-07-25 07:27:42,2024-07-25 07:33:45,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.05,1.369535376459733,0.10083333333333333
10,2024-07-26 07:03:37,2024-07-26 07:04:50,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2166666666666666,0.9140332362197978,0.020277777777777777
10,2024-07-26 07:12:25,2024-07-26 07:14:27,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.033333333333333,0.9140332362197978,0.033888888888888885
10,2024-07-26 07:14:27,2024-07-26 07:22:07,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,7.666666666666667,1.4913432233154422,0.1277777777777778
10,2024-07-26 07:22:07,2024-07-26 07:31:01,7,7,SMA 8,SMA Dempo,BT04,BT06,-7.95658,112.61276,-7.9725,112.6218,8.9,2.0232108549200403,0.14833333333333334
10,2024-07-26 07:31:01,2024-07-26 07:36:56,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.916666666666667,1.369535376459733,0.09861111111111112
10,2024-07-29 07:03:06,2024-07-29 07:04:11,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.0833333333333333,0.9140332362197978,0.018055555555555554
10,2024-07-29 07:11:56,2024-07-29 07:13:22,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4333333333333333,0.9140332362197978,0.02388888888888889
10,2024-07-29 07:13:22,2024-07-29 07:17:26,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.066666666666666,1.4913432233154422,0.06777777777777777
10,2024-07-29 07:17:26,2024-07-29 07:24:59,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.55,1.5892632315739608,0.12583333333333332
10,2024-07-29 07:24:59,2024-07-29 07:26:36,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.6166666666666667,1.091282026742783,0.026944444444444444
10,2024-07-29 07:26:36,2024-07-29 07:31:58,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.366666666666666,1.369535376459733,0.08944444444444444
10,2024-07-30 06:57:49,2024-07-30 06:59:09,6,6,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3333333333333333,0.9140332362197978,0.02222222222222222
10,2024-07-30 07:06:55,2024-07-30 07:08:19,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4,0.9140332362197978,0.02333333333333333
10,2024-07-30 07:08:19,2024-07-30 07:13:38,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.316666666666666,1.4913432233154422,0.08861111111111111
10,2024-07-30 07:13:38,2024-07-30 07:20:28,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.833333333333333,1.5892632315739608,0.11388888888888889
10,2024-07-30 07:20:28,2024-07-30 07:22:29,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.0166666666666666,1.091282026742783,0.03361111111111111
10,2024-07-30 07:22:29,2024-07-30 07:28:39,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.166666666666667,1.369535376459733,0.10277777777777779
10,2024-07-31 07:01:56,2024-07-31 07:03:01,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.0833333333333333,0.9140332362197978,0.018055555555555554
10,2024-07-31 07:09:42,2024-07-31 07:11:40,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.9666666666666666,0.9140332362197978,0.032777777777777774
10,2024-07-31 07:11:40,2024-07-31 07:15:46,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.1,1.4913432233154422,0.06833333333333333
10,2024-07-31 07:15:46,2024-07-31 07:22:23,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.616666666666666,1.5892632315739608,0.11027777777777777
10,2024-07-31 07:22:23,2024-07-31 07:24:12,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.8166666666666667,1.091282026742783,0.03027777777777778
10,2024-07-31 07:24:12,2024-07-31 07:29:39,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.45,1.369535376459733,0.09083333333333334
10,2024-08-01 06:59:57,2024-08-01 07:01:11,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2333333333333334,0.9140332362197978,0.020555555555555556
10,2024-08-01 07:08:56,2024-08-01 07:10:31,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5833333333333333,0.9140332362197978,0.02638888888888889
10,2024-08-01 07:10:31,2024-08-01 07:15:28,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.95,1.4913432233154422,0.0825
10,2024-08-01 07:15:28,2024-08-01 07:22:48,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.333333333333333,1.5892632315739608,0.12222222222222222
10,2024-08-01 07:22:48,2024-08-01 07:24:30,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.7,1.091282026742783,0.028333333333333332
10,2024-08-01 07:24:30,2024-08-01 07:30:58,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.466666666666667,1.369535376459733,0.10777777777777778
10,2024-08-02 06:58:55,2024-08-02 07:00:04,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.15,0.9140332362197978,0.019166666666666665
10,2024-08-02 07:07:58,2024-08-02 07:09:49,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.85,0.9140332362197978,0.030833333333333334
10,2024-08-02 07:09:49,2024-08-02 07:15:32,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.716666666666667,1.4913432233154422,0.09527777777777778
10,2024-08-02 07:15:32,2024-08-02 07:24:02,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,8.5,1.5892632315739608,0.14166666666666666
10,2024-08-02 07:24:02,2024-08-02 07:26:13,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.183333333333333,1.091282026742783,0.03638888888888889
10,2024-08-02 07:26:13,2024-08-02 07:31:45,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.533333333333333,1.369535376459733,0.09222222222222222
10,2024-08-05 06:58:16,2024-08-05 06:59:26,6,6,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1666666666666667,0.9140332362197978,0.019444444444444445
10,2024-08-05 07:06:48,2024-08-05 07:08:36,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.8,0.9140332362197978,0.030000000000000002
10,2024-08-05 07:08:36,2024-08-05 07:12:46,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.166666666666667,1.4913432233154422,0.06944444444444445
10,2024-08-05 07:12:46,2024-08-05 07:19:16,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.5,1.5892632315739608,0.10833333333333334
10,2024-08-05 07:19:16,2024-08-05 07:20:41,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.4166666666666667,1.091282026742783,0.023611111111111114
10,2024-08-05 07:20:41,2024-08-05 07:26:31,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.833333333333333,1.369535376459733,0.09722222222222222
10,2024-08-06 06:58:51,2024-08-06 07:00:02,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1833333333333333,0.9140332362197978,0.01972222222222222
10,2024-08-06 07:07:37,2024-08-06 07:09:37,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.0,0.9140332362197978,0.03333333333333333
10,2024-08-06 07:09:37,2024-08-06 07:15:00,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.383333333333334,1.4913432233154422,0.08972222222222223
10,2024-08-06 07:15:00,2024-08-06 07:22:45,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.75,1.5892632315739608,0.12916666666666668
10,2024-08-06 07:22:45,2024-08-06 07:24:45,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.0,1.091282026742783,0.03333333333333333
10,2024-08-06 07:24:45,2024-08-06 07:31:00,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.25,1.369535376459733,0.10416666666666667
10,2024-08-07 06:59:55,2024-08-07 07:01:11,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2666666666666666,0.9140332362197978,0.021111111111111112
10,2024-08-07 07:08:27,2024-08-07 07:10:10,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7166666666666666,0.9140332362197978,0.028611111111111108
10,2024-08-07 07:10:10,2024-08-07 07:14:45,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.583333333333333,1.4913432233154422,0.07638888888888888
10,2024-08-07 07:14:45,2024-08-07 07:21:53,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.133333333333334,1.5892632315739608,0.11888888888888889
10,2024-08-07 07:21:53,2024-08-07 07:23:57,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.066666666666667,1.091282026742783,0.03444444444444445
10,2024-08-07 07:23:57,2024-08-07 07:29:12,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.25,1.369535376459733,0.0875
10,2024-08-08 07:02:13,2024-08-08 07:03:20,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1166666666666667,0.9140332362197978,0.018611111111111113
10,2024-08-08 07:10:38,2024-08-08 07:11:53,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.25,0.9140332362197978,0.020833333333333332
10,2024-08-08 07:11:53,2024-08-08 07:16:47,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.9,1.4913432233154422,0.08166666666666668
10,2024-08-08 07:16:47,2024-08-08 07:23:03,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.266666666666667,1.5892632315739608,0.10444444444444444
10,2024-08-08 07:23:03,2024-08-08 07:24:44,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.6833333333333333,1.091282026742783,0.028055555555555556
10,2024-08-08 07:24:44,2024-08-08 07:30:44,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.0,1.369535376459733,0.1
10,2024-08-09 06:58:46,2024-08-09 07:00:14,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.4666666666666666,0.9140332362197978,0.024444444444444442
10,2024-08-09 07:08:26,2024-08-09 07:09:59,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.55,0.9140332362197978,0.025833333333333333
10,2024-08-09 07:09:59,2024-08-09 07:14:21,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.366666666666666,1.4913432233154422,0.07277777777777777
10,2024-08-09 07:14:21,2024-08-09 07:26:14,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,11.883333333333333,1.5892632315739608,0.19805555555555554
10,2024-08-09 07:26:14,2024-08-09 07:28:13,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.9833333333333334,1.091282026742783,0.03305555555555555
10,2024-08-09 07:28:13,2024-08-09 07:53:53,7,7,SMA Dempo,SPBU Tlogomas,BT06,BT01,-7.9725,112.6218,-7.93324,112.60354,25.666666666666668,4.786027983623583,0.4277777777777778
10,2024-08-09 07:53:53,2024-08-09 07:56:07,7,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.2333333333333334,1.3487946268033537,0.037222222222222226
10,2024-08-12 06:49:31,2024-08-12 06:52:55,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,3.4,1.4913432233154422,0.056666666666666664
10,2024-08-12 06:59:17,2024-08-12 07:00:31,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2333333333333334,0.9140332362197978,0.020555555555555556
10,2024-08-12 07:07:59,2024-08-12 07:09:34,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5833333333333333,0.9140332362197978,0.02638888888888889
10,2024-08-12 07:09:34,2024-08-12 07:13:44,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.166666666666667,1.4913432233154422,0.06944444444444445
10,2024-08-12 07:13:44,2024-08-12 07:20:30,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.766666666666667,1.5892632315739608,0.11277777777777778
10,2024-08-12 07:20:30,2024-08-12 07:22:10,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.6666666666666667,1.091282026742783,0.02777777777777778
10,2024-08-12 07:22:10,2024-08-12 07:28:26,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.266666666666667,1.369535376459733,0.10444444444444444
10,2024-08-13 07:00:02,2024-08-13 07:01:08,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1,0.9140332362197978,0.018333333333333333
10,2024-08-13 07:10:08,2024-08-13 07:12:20,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.2,0.9140332362197978,0.03666666666666667
10,2024-08-13 07:12:20,2024-08-13 07:16:08,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.8,1.4913432233154422,0.06333333333333332
10,2024-08-13 07:16:08,2024-08-13 07:23:12,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.066666666666666,1.5892632315739608,0.11777777777777777
10,2024-08-13 07:23:12,2024-08-13 07:25:00,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.8,1.091282026742783,0.030000000000000002
10,2024-08-13 07:25:00,2024-08-13 07:31:03,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.05,1.369535376459733,0.10083333333333333
10,2024-08-14 06:59:59,2024-08-14 07:01:22,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3833333333333333,0.9140332362197978,0.023055555555555555
10,2024-08-14 07:08:38,2024-08-14 07:10:26,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.8,0.9140332362197978,0.030000000000000002
10,2024-08-14 07:10:26,2024-08-14 07:16:55,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,6.483333333333333,1.4913432233154422,0.10805555555555556
10,2024-08-14 07:16:55,2024-08-14 07:23:29,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.566666666666666,1.5892632315739608,0.10944444444444444
10,2024-08-14 07:23:29,2024-08-14 07:25:19,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.8333333333333333,1.091282026742783,0.030555555555555555
10,2024-08-14 07:25:19,2024-08-14 07:30:50,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.516666666666667,1.369535376459733,0.09194444444444444
10,2024-08-15 06:48:31,2024-08-15 06:51:35,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,3.066666666666667,1.4913432233154422,0.051111111111111114
10,2024-08-15 06:51:35,2024-08-15 06:53:48,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,2.216666666666667,1.3487946268033537,0.036944444444444446
10,2024-08-15 06:53:48,2024-08-15 07:00:59,6,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,7.183333333333334,1.3487946268033537,0.11972222222222223
10,2024-08-15 07:00:59,2024-08-15 07:02:33,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.5666666666666667,0.9140332362197978,0.02611111111111111
10,2024-08-15 07:10:43,2024-08-15 07:12:21,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6333333333333333,0.9140332362197978,0.02722222222222222
10,2024-08-15 07:12:21,2024-08-15 07:16:52,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.516666666666667,1.4913432233154422,0.07527777777777778
10,2024-08-15 07:16:52,2024-08-15 07:24:12,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.333333333333333,1.5892632315739608,0.12222222222222222
10,2024-08-15 07:24:12,2024-08-15 07:26:19,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.1166666666666667,1.091282026742783,0.035277777777777776
10,2024-08-15 07:26:19,2024-08-15 07:31:32,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.216666666666667,1.369535376459733,0.08694444444444445
10,2024-08-16 06:45:46,2024-08-16 06:48:50,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,3.066666666666667,1.4913432233154422,0.051111111111111114
10,2024-08-16 06:48:50,2024-08-16 06:52:05,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,3.25,1.3487946268033537,0.05416666666666667
10,2024-08-16 06:57:32,2024-08-16 07:00:02,6,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.5,1.3487946268033537,0.041666666666666664
10,2024-08-16 07:00:02,2024-08-16 07:01:38,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.6,0.9140332362197978,0.02666666666666667
10,2024-08-16 07:10:15,2024-08-16 07:12:01,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7666666666666666,0.9140332362197978,0.029444444444444443
10,2024-08-16 07:12:01,2024-08-16 07:16:37,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.6,1.4913432233154422,0.07666666666666666
10,2024-08-16 07:16:37,2024-08-16 07:24:12,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.583333333333333,1.5892632315739608,0.12638888888888888
10,2024-08-16 07:24:12,2024-08-16 07:26:05,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.8833333333333333,1.091282026742783,0.03138888888888889
10,2024-08-16 07:26:05,2024-08-16 07:31:22,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.283333333333333,1.369535376459733,0.08805555555555555
10,2024-08-19 06:36:30,2024-08-19 06:39:31,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,3.0166666666666666,1.4913432233154422,0.050277777777777775
10,2024-08-19 06:39:31,2024-08-19 06:41:50,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,2.316666666666667,1.3487946268033537,0.03861111111111112
10,2024-08-19 06:57:51,2024-08-19 07:00:02,6,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,2.183333333333333,1.3487946268033537,0.03638888888888889
10,2024-08-19 07:00:02,2024-08-19 07:01:18,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2666666666666666,0.9140332362197978,0.021111111111111112
10,2024-08-19 07:08:55,2024-08-19 07:10:32,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6166666666666667,0.9140332362197978,0.026944444444444444
10,2024-08-19 07:10:32,2024-08-19 07:15:41,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.15,1.4913432233154422,0.08583333333333334
10,2024-08-19 07:15:41,2024-08-19 07:22:46,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,7.083333333333333,1.5892632315739608,0.11805555555555555
10,2024-08-19 07:22:46,2024-08-19 07:24:38,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.8666666666666667,1.091282026742783,0.03111111111111111
10,2024-08-19 07:24:38,2024-08-19 07:30:10,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.533333333333333,1.369535376459733,0.09222222222222222
10,2024-08-20 06:48:04,2024-08-20 06:52:14,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,4.166666666666667,1.4913432233154422,0.06944444444444445
10,2024-08-20 06:52:14,2024-08-20 06:54:18,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,2.066666666666667,1.3487946268033537,0.03444444444444445
10,2024-08-20 06:54:18,2024-08-20 07:00:50,6,7,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,6.533333333333333,1.3487946268033537,0.10888888888888888
10,2024-08-20 07:00:50,2024-08-20 07:02:17,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.45,0.9140332362197978,0.024166666666666666
10,2024-08-20 07:10:36,2024-08-20 07:12:54,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.3,0.9140332362197978,0.03833333333333333
10,2024-08-20 07:12:54,2024-08-20 07:17:43,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.816666666666666,1.4913432233154422,0.08027777777777777
10,2024-08-20 07:17:43,2024-08-20 07:24:27,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.733333333333333,1.5892632315739608,0.11222222222222222
10,2024-08-20 07:24:27,2024-08-20 07:26:19,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.8666666666666667,1.091282026742783,0.03111111111111111
10,2024-08-20 07:26:19,2024-08-20 07:31:24,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.083333333333333,1.369535376459733,0.08472222222222221
10,2024-08-21 06:49:12,2024-08-21 06:51:53,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,2.683333333333333,1.4913432233154422,0.04472222222222222
10,2024-08-21 06:51:53,2024-08-21 06:53:44,6,6,SD Dinoyo 2,SPBU Tlogomas,BT02,BT01,-7.94329,112.61047,-7.93324,112.60354,1.85,1.3487946268033537,0.030833333333333334
10,2024-08-21 06:53:44,2024-08-21 06:58:56,6,6,SPBU Tlogomas,SD Dinoyo 2,BT01,BT02,-7.93324,112.60354,-7.94329,112.61047,5.2,1.3487946268033537,0.08666666666666667
10,2024-08-21 06:58:56,2024-08-21 07:00:27,6,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.5166666666666666,0.9140332362197978,0.025277777777777777
10,2024-08-21 07:08:21,2024-08-21 07:10:28,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.1166666666666667,0.9140332362197978,0.035277777777777776
